"year","state_name","state_code","sector","enterprise_type","activity","no_enterprises","msme_micro","msme_small","msme_medium","msme_total","non_msme","female_employees","male_employees","total_employees","formal_ann_salary","informal_ann_salary","all_ann_salary","less_than_4hours","hours_4to7","more_than_8hours","wh_not_reported","gross_value_added","per_employee_gva","per_enterprise_gva","within_hh","fixed","temporary_kiosk","no_fixed","mobile","total_outsidehh","ent_notreported","avg_gva_lessthan4hr","avg_gv_4to8hr","avg_gva_above8hr","avg_gva_all","proprietary_male","proprietary_female","proprietary_same_hh","proprietary_diff_hh","proprietary_shg","proprietary_trust","proprietary_others","proprietary_nr","perennial","seasonal","casual","operation_nr","own_management","usual_discharge","road_river_nala","not_generated_lw","local_civicauthority","authorised_ground","own_system","road_side","noprovision_thers","not_generated_sw","no_assistance","financial_loan","subsidy","machinery_equipment","skill_devlopment","marketing","raw_material","other_assistance","no_problems","power_cuts","shortage_raw_materials","fall_demand","high_cost_credit","non_recovery_financial_dues","non_available_labours","non_available_skilled_labour","labour_disputes","problems_others","not_registered","establishment_act","local_body","sales_tax_act","provident_fund_act","esc_act","stock_exchange","other_industry_act","donation_grants","major_receipt_others","not_any","data_collected","data_not_collected","no_accounts","st","sc","obc","social_groups_other","unknown"
"2016","Andhra Pradesh","28","Urban","Establishment","Services","78437","73529","4436","272","78237","200","175217","301907","477124","114892","86920","95801","0.0","8.0","92.0","0.0","7131","149458.0","909137.25","703805","963979","392567","436108","329226","881553","0","43199","76716","152637","146257","85","9","0","3","0","1","1","0","99","0","0","0","3","19","46","32","61","15","3","13","1","8","99","1","0","0","0","0","0","0","63","2","0","11","2","6","4","4","0","16","37","14","47","6","3","1","0","31","0","1","99","0","32","68","1","3","42","54","1"
"2016","Andhra Pradesh","28","Urban","Establishment","Total","234652","228083","6097","272","234453","200","306726","782127","1088852","101388","79377","84916","0.0","5.0","94.0","0.0","15354","141010.91","654330.69","522681","679547","317308","349148","364084","736482","0","43199","107371","139969","137890","90","7","1","2","0","1","1","0","99","1","0","0","2","13","35","50","57","15","3","15","2","8","97","3","0","0","0","0","0","0","60","2","1","13","3","6","6","5","0","15","36","25","53","20","1","0","0","18","0","0","100","0","30","70","0","3","44","52","1"
"2016","Andhra Pradesh","28","Urban","All","Manufacturing","451407","450379","1029","0","451407","0","380086","438173","818259","70296","70755","70692","","","","","5334","65187.184","118163.88","57224","275211","138334","205817","44384","64550","0","14596","37967","73183","62370","52","48","0","0","0","0","0","0","100","0","0","0","1","9","23","68","55","11","4","21","1","7","98","1","1","0","1","0","0","0","71","1","2","13","3","3","1","2","0","9","87","3","11","2","0","0","0","2","0","0","100","0","3","97","1","6","64","29","0"
"2016","Andhra Pradesh","28","Urban","All","Trade","399725","399091","633","0","399725","0","199060","514172","713233","87731","77121","79818","2.0","8.0","89.0","1.0","9990","140066.44","249921.83","111611","376428","41281","91197","88486","92392","0","33279","89464","137198","130813","76","24","0","1","0","0","0","0","99","1","0","0","2","6","23","69","49","15","1","20","1","14","97","3","0","0","0","0","0","0","64","1","1","13","5","7","2","1","0","14","61","15","31","13","0","0","0","12","0","0","100","0","14","86","1","7","42","51","0"
"2016","Andhra Pradesh","28","Urban","All","Services","589291","583443","5377","272","589092","200","313471","701567","1015038","114892","86714","95606","4.0","14.0","82.0","0.0","11901","117246.84","201954.55","98152","429836","123077","56647","112843","128666","0","76181","70109","122046","112870","73","12","0","1","14","0","0","0","100","0","0","0","1","9","34","56","35","7","1","18","2","38","90","7","4","1","0","0","0","0","76","1","0","10","3","3","1","1","0","10","66","3","15","1","0","0","0","23","0","0","100","0","19","82","1","7","61","30","0"
"2016","Andhra Pradesh","28","Urban","All","Total","1440423","1432913","7039","272","1440224","200","892617","1653913","2546529","101388","79203","84747","4.0","15.0","81.0","0.0","27225","106910.23","189006.98","79233","370236","96589","78119","98097","115465","0","43407","57839","112822","101840","67","26","0","0","6","0","0","0","100","1","0","0","1","8","27","63","45","10","2","20","1","22","94","4","2","0","0","0","0","0","71","1","1","12","4","4","1","1","0","11","71","6","18","5","0","0","0","13","0","0","100","0","13","88","1","7","57","36","0"
"2016","Andhra Pradesh","28","Total","Own Account Enterprises","Manufacturing","856491","856491","0","0","856491","0","657724","428243","1085967","0","49401","49401","","","","","4268","39301.379","49831.23","40471","98724","101143","116485","98398","44486","0","14194","33351","43388","36669","43","57","0","0","0","0","0","0","96","3","1","0","1","8","20","72","32","13","8","39","2","6","98","1","0","0","0","0","0","0","74","0","2","12","3","4","0","0","0","9","96","0","3","0","0","0","0","1","0","0","100","0","1","100","4","11","58","27","0"
"2016","Andhra Pradesh","28","Total","Own Account Enterprises","Trade","807902","807902","0","0","807902","0","399441","687740","1087181","0","50750","50750","3.0","19.0","77.0","1.0","8434","77576.781","104393.85","66986","167628","42340","58404","70488","79190","0","36754","41679","80473","70737","74","26","0","0","0","0","0","0","96","4","0","0","1","5","25","69","27","13","2","40","2","16","98","2","0","0","0","0","0","0","69","0","1","10","4","9","0","0","0","13","76","4","16","3","0","0","0","11","0","0","100","0","6","94","5","13","44","39","0"
"2016","Andhra Pradesh","28","Total","Own Account Enterprises","Services","1332499","1327985","4514","0","1332499","0","290954","947575","1238529","0","58241","58241","6.0","30.0","64.0","0.0","9589","77422.492","71962.531","47746","102019","80377","30366","100258","107671","0","101260","43235","80298","70391","64","8","0","0","28","0","0","0","100","0","0","0","1","5","33","61","17","5","1","26","2","49","80","16","8","0","0","0","0","0","80","0","0","8","2","3","0","0","0","9","66","0","9","0","0","0","0","28","0","1","99","0","25","75","2","11","65","22","0"
"2016","Andhra Pradesh","28","Total","Own Account Enterprises","Total","2996893","2992379","4514","0","2996893","0","1348118","2063558","3411676","0","52314","52314","6.0","30.0","64.0","1.0","22290","65334.457","74377.031","47729","132020","64178","46670","84343","96251","0","51065","38770","71119","59947","60","27","0","0","12","0","0","0","98","2","0","0","1","6","27","66","24","9","4","33","2","28","90","8","4","0","0","0","0","0","76","0","1","10","2","5","0","0","0","10","77","1","9","1","0","0","0","16","0","1","99","0","13","87","3","12","56","29","0"
"2016","Andhra Pradesh","28","Total","Establishment","Manufacturing","164462","163252","1210","0","164462","0","233679","526231","759910","64701","49139","50437","","","","","5800","76324.828","352665.06","289966","410877","166368","378078","0","329258","0","104852","32535","82873","73900","88","10","2","1","0","0","0","0","75","25","0","0","1","7","45","48","30","9","12","34","8","7","92","8","1","0","0","0","0","0","53","11","2","16","8","5","13","5","0","9","60","6","25","5","0","0","0","16","0","0","100","0","9","91","0","4","43","53","0"
"2016","Andhra Pradesh","28","Total","Establishment","Trade","106702","105563","1140","0","106702","0","57036","310062","367097","86670","74444","77137","0.0","5.0","95.0","0.0","6260","170527.14","586680.69","433710","616335","206459","167939","413020","237772","0","110586","187971","162752","163697","94","4","1","2","0","0","0","0","99","1","0","0","2","10","25","64","53","15","4","19","2","9","96","4","0","0","0","0","0","0","58","2","1","12","3","7","7","3","0","16","26","40","63","40","0","0","0","18","0","0","100","1","42","58","1","3","36","60","0"
"2016","Andhra Pradesh","28","Total","Establishment","Services","119037","112805","5693","290","118788","249","246803","464445","711247","154714","81823","105664","0.0","9.0","91.0","0.0","10759","151269.53","903836.63","530549","1109740","283779","454231","212814","460856","0","52129","84205","155181","148810","88","7","1","3","0","2","1","0","97","0","2","0","2","16","44","38","48","15","3","21","5","9","98","1","0","0","0","0","0","0","64","2","0","10","2","8","5","5","0","13","39","11","38","5","2","1","0","35","1","1","99","0","27","74","1","4","41","54","1"
"2016","Andhra Pradesh","28","Total","Establishment","Total","390339","381757","8043","290","390090","249","537517","1302938","1840456","128021","65582","78799","0.0","12.0","88.0","0.0","22837","124083.38","585055.56","406052","680282","171893","369467","271201","439662","0","86266","59374","128855","120675","89","7","1","2","0","1","0","0","88","11","1","0","2","10","39","49","41","13","7","26","5","8","95","5","1","0","0","0","0","0","58","5","1","13","5","6","9","5","0","12","44","17","39","15","1","0","0","23","0","0","100","0","23","77","0","4","40","55","0"
"2016","Andhra Pradesh","28","Total","All","Manufacturing","1020953","1019743","1210","0","1020953","0","891403","954473","1845877","64701","49142","50426","5.0","31.0","64.0","0.0","10067","54537.762","98603.953","48935","250247","157560","200279","98398","62137","0","14677","33162","63916","51664","50","50","0","0","0","0","0","0","93","7","1","0","1","8","24","68","32","12","9","38","3","6","97","2","0","0","0","0","0","0","71","2","2","13","3","4","2","1","0","9","90","1","7","1","0","0","0","4","0","0","100","0","2","98","3","10","56","31","0"
"2016","Andhra Pradesh","28","Total","All","Trade","914605","913465","1140","0","914605","0","456476","997802","1454278","86670","74099","76837","2.0","16.0","81.0","1.0","14694","101039.83","160659.52","83170","277272","44831","60614","74323","80067","0","38195","51874","103926","93313","76","23","0","0","0","0","0","0","96","4","0","0","1","5","25","68","30","13","3","38","2","15","98","2","0","0","0","0","0","0","68","0","1","10","4","9","1","1","0","13","71","8","21","7","0","0","0","12","0","0","100","0","10","90","4","11","43","41","0"
"2016","Andhra Pradesh","28","Total","All","Services","1451537","1440791","10207","290","1451287","249","537756","1412020","1949776","154714","81611","105376","4.0","23.0","73.0","0.0","20348","104360.7","140182.44","61879","377193","94685","36373","104214","122515","0","100832","48456","112672","97580","66","8","0","0","25","0","0","0","99","0","0","0","1","6","34","59","20","6","1","25","2","46","81","15","7","0","0","0","0","0","79","0","0","8","2","3","1","1","0","10","64","1","11","1","0","0","0","28","0","1","99","0","26","74","2","11","62","25","0"
"2016","Andhra Pradesh","28","Total","All","Total","3387232","3374136","12556","290","3386983","249","1885636","3366496","5252132","128021","65435","78567","4.0","24.0","72.0","1.0","45127","85921.297","133226.78","59862","303644","109076","65255","88113","106779","0","51370","42138","94963","80430","64","25","0","0","11","0","0","0","97","3","0","0","1","6","29","64","26","10","4","32","2","26","91","8","3","0","0","0","0","0","74","1","1","10","3","5","1","1","0","10","74","3","13","3","0","0","0","17","0","1","99","0","14","86","3","11","54","32","0"
"2016","Karnataka","29","Rural","Own Account Enterprises","Manufacturing","656531","656531","0","0","656531","0","520561","253517","774078","0","26235","26235","","","","","3759","48560.996","57255.484","45699","108464","86709","164452","155311","96607","0","16475","38718","60934","45847","31","69","0","0","0","0","0","0","99","0","0","0","0","5","8","87","4","8","12","69","5","3","99","0","0","0","1","0","0","0","85","6","1","4","1","4","1","0","0","2","91","0","8","0","0","0","0","1","0","0","100","0","1","99","9","11","66","15","0"
"2016","Karnataka","29","Rural","Own Account Enterprises","Trade","481483","481483","0","0","481483","0","121328","510159","631487","0","24476","24476","1.0","16.0","83.0","0.0","5815","92084.242","120772.7","81654","125752","62845","820971","81022","81352","0","34917","53807","87288","81602","85","13","1","0","0","0","0","0","100","0","0","0","1","8","14","77","7","11","4","66","5","8","99","1","0","0","0","0","0","0","78","2","1","4","1","11","0","0","0","6","55","6","40","3","0","0","0","10","0","0","100","0","9","92","9","10","58","23","0"
"2016","Karnataka","29","Rural","Own Account Enterprises","Services","465004","465004","0","0","465004","0","74305","366630","440935","0","33120","33120","6.0","32.0","62.0","0.0","3906","88584.484","83999.281","44542","98275","97046","79591","80579","113700","0","122370","59207","95844","85852","67","6","1","0","27","0","0","0","99","0","1","0","1","7","22","70","5","9","6","40","3","37","92","5","3","0","0","0","0","0","85","2","0","5","1","3","0","0","0","6","37","1","24","0","0","0","0","43","0","0","100","6","22","71","6","9","62","22","0"
"2016","Karnataka","29","Rural","Own Account Enterprises","Total","1603018","1603018","0","0","1603018","0","716194","1130306","1846500","0","25260","25260","4.0","37.0","59.0","0.0","13479","72997.563","84085.141","50932","114047","78477","567772","91051","102822","0","59682","45109","82553","67825","58","34","1","0","8","0","0","0","99","0","0","0","1","7","14","79","5","9","8","60","4","14","97","2","1","0","0","0","0","0","83","4","1","4","1","6","0","0","0","5","65","2","22","1","0","0","0","16","0","0","100","2","9","89","8","10","63","19","0"
"2016","Karnataka","29","Rural","Establishment","Manufacturing","52229","52091","138","0","52229","0","44804","166319","211123","81321","74136","74419","","","","","2788","132055.72","533803.06","628559","538580","582138","171032","525917","289487","0","77512","82837","131131","125343","95","4","1","1","0","0","0","0","97","3","0","0","2","9","24","65","6","16","22","40","15","2","97","2","1","1","1","0","1","0","54","18","5","9","3","6","14","12","1","2","43","2","57","2","0","0","0","9","0","0","100","0","13","87","2","7","71","20","0"
"2016","Karnataka","29","Rural","Establishment","Trade","40604","40322","282","0","40604","0","10268","113271","123538","84592","71011","71950","3.0","15.0","82.0","0.0","1890","152989.36","465471.38","428405","466880","421098","1044412","637860","204161","0","105442","89181","162744","150135","94","2","1","4","0","0","0","0","99","1","0","0","1","9","15","75","13","11","4","57","5","9","98","2","0","0","0","1","0","0","80","3","0","3","1","4","6","1","0","7","27","12","68","26","0","0","0","17","0","0","100","0","42","58","7","1","59","33","0"
"2016","Karnataka","29","Rural","Establishment","Services","63539","62357","1141","0","63498","41","106447","192089","298536","273055","74652","118911","1.0","11.0","88.0","0.0","4414","147854.86","694691.44","277303","956963","239399","384322","123867","278814","0","52239","97497","150811","143889","82","4","2","2","4","5","1","0","99","1","0","0","2","15","27","56","9","11","7","48","2","23","95","3","3","0","1","0","0","1","80","5","0","3","1","4","3","2","1","6","17","2","56","2","2","1","0","43","0","2","97","3","27","71","7","4","64","26","0"
"2016","Karnataka","29","Rural","Establishment","Total","156372","154771","1560","0","156331","41","161518","471679","633197","238330","73816","96081","1.0","12.0","87.0","0.0","9092","143588.8","581434.0","461861","666025","474666","505379","472684","274173","0","78266","90575","146213","138793","89","4","1","2","2","2","0","0","99","2","0","0","2","12","23","64","9","12","11","48","7","13","96","2","1","0","1","0","0","0","72","9","2","5","2","5","7","5","1","5","28","5","60","8","1","0","0","25","0","1","99","1","26","73","5","5","65","25","0"
"2016","Karnataka","29","Rural","All","Manufacturing","708760","708622","138","0","708760","0","565365","419836","985201","81321","73787","74081","","","","","6546","66443.297","92358.484","56502","221048","216485","170226","247716","128840","0","18048","40955","88500","62810","36","64","0","0","0","0","0","0","99","1","0","0","1","5","9","86","4","8","13","67","5","3","99","0","0","0","1","0","0","0","83","7","2","4","1","4","1","1","0","2","87","0","12","0","0","0","0","2","0","0","100","0","2","98","8","11","66","15","0"
"2016","Karnataka","29","Rural","All","Trade","522087","521805","282","0","522087","0","131595","623430","755026","84592","67475","68575","1.0","16.0","83.0","0.0","7705","102049.47","147580.77","88720","168937","70425","836090","83327","84367","0","73190","58677","98487","91892","86","12","1","0","0","0","0","0","100","0","0","0","1","8","14","77","7","11","4","65","5","8","99","1","0","0","0","0","0","0","78","2","1","4","1","10","1","0","0","6","53","6","42","5","0","0","0","11","0","0","100","0","11","89","8","10","59","24","0"
"2016","Karnataka","29","Rural","All","Services","528543","527361","1141","0","528502","41","180752","558719","739470","273055","74550","118747","4.0","23.0","73.0","0.0","8320","112513.02","157413.88","56357","280268","107174","115423","89840","128501","0","113574","66172","122788","109228","69","6","1","0","24","1","0","0","99","0","0","0","1","8","23","68","6","9","6","41","3","35","92","5","3","0","0","0","0","0","84","3","0","5","1","3","1","0","0","6","35","1","28","0","0","0","0","43","0","1","99","6","23","71","6","8","63","23","0"
"2016","Karnataka","29","Rural","All","Total","1759390","1757789","1560","0","1759349","41","877712","1601985","2479697","238330","72940","94974","3.0","31.0","66.0","0.0","22572","91027.25","128294.47","61341","215108","113821","559490","111585","116185","0","61781","49365","103309","85419","61","31","1","0","7","0","0","0","99","0","0","0","1","7","15","78","5","9","8","59","5","14","97","2","1","0","0","0","0","0","82","4","1","4","1","5","1","1","0","5","61","2","26","2","0","0","0","17","0","0","100","2","11","87","8","10","63","20","0"
"2016","Karnataka","29","Urban","Own Account Enterprises","Manufacturing","404865","404865","0","0","404865","0","273585","235652","509237","0","56787","56787","","","","","3783","74287.609","93438.555","54251","188318","357240","170076","45660","133266","0","19463","44587","103868","70704","43","56","1","0","0","0","0","0","99","0","0","0","0","13","10","78","42","9","11","29","4","5","100","0","0","0","0","0","0","0","85","4","0","6","2","4","1","1","0","3","80","1","19","0","0","0","0","4","0","0","100","0","2","98","4","7","62","28","0"
"2016","Karnataka","29","Urban","Own Account Enterprises","Trade","588738","588738","0","0","588738","0","127600","665326","792926","0","123813","123813","0.0","11.0","88.0","0.0","12029","151703.94","204318.39","106384","266264","85688","68436","112355","119227","0","42634","82978","151080","142833","82","14","3","0","0","0","0","0","100","0","0","0","0","6","13","81","36","8","2","33","3","18","99","1","0","0","0","0","0","0","78","2","1","8","5","4","1","1","0","7","45","6","49","9","0","0","0","10","0","0","100","0","11","89","3","9","55","32","0"
"2016","Karnataka","29","Urban","Own Account Enterprises","Services","478997","478676","321","0","478997","0","81602","479796","561398","0","70697","70697","6.0","18.0","76.0","0.0","7693","137032.91","160606.44","123091","195369","131612","148964","78009","153124","0","119264","117872","136939","132517","87","10","2","0","2","0","0","0","100","0","0","0","0","18","24","58","31","4","4","33","2","27","99","1","0","0","0","0","0","0","82","2","0","5","3","2","1","1","0","7","39","2","32","0","0","0","0","35","0","0","100","0","8","92","5","6","57","32","0"
"2016","Karnataka","29","Urban","Own Account Enterprises","Total","1472600","1472279","321","0","1472600","0","482787","1380774","1863561","0","108512","108512","4.0","22.0","74.0","0.0","23505","126129.49","159615.64","77543","234273","140671","118578","98334","140000","0","62433","70344","138375","120061","73","24","2","0","1","0","0","0","100","0","0","0","0","12","15","73","36","7","5","32","3","17","99","1","0","0","0","0","0","0","81","3","0","7","3","3","1","1","0","6","53","3","35","4","0","0","0","16","0","0","100","0","8","92","4","7","58","31","0"
"2016","Karnataka","29","Urban","Establishment","Manufacturing","135119","133529","1590","0","135119","0","90581","496125","586707","118122","94069","94946","","","","","9005","153483.77","666449.56","540353","693244","427091","738350","475560","253387","0","25440","84769","153778","150328","90","7","1","2","0","0","0","0","100","0","0","0","1","17","14","68","46","8","11","21","4","9","96","1","3","1","0","0","0","0","67","19","1","6","2","3","5","9","1","1","24","8","70","14","0","0","0","14","0","1","99","0","28","72","1","2","59","39","0"
"2016","Karnataka","29","Urban","Establishment","Trade","276309","275152","1158","0","276309","0","84525","838732","923257","103667","98048","99249","0.0","2.0","98.0","0.0","16851","182516.89","609860.69","612157","612647","368258","69006","269760","343147","0","138989","149924","178512","178007","96","2","1","1","0","0","0","0","100","0","0","0","1","10","7","82","48","17","3","20","1","11","99","1","0","0","0","0","0","0","60","7","6","13","2","3","3","2","1","13","8","33","89","39","1","1","0","25","0","0","100","0","56","43","1","6","44","49","0"
"2016","Karnataka","29","Urban","Establishment","Services","190849","186160","4420","42","190623","226","300697","671279","972141","187067","96254","119218","0.0","9.0","91.0","0.0","20308","208899.73","1064087.4","352909","1175126","175627","346583","236156","411789","0","214794","137499","212512","205613","83","8","2","2","0","3","1","0","100","0","0","0","2","34","21","44","56","8","5","17","1","14","99","1","0","0","0","0","0","0","74","6","0","6","1","2","5","8","1","4","14","10","74","7","2","1","0","31","1","0","99","1","40","59","1","3","54","42","0"
"2016","Karnataka","29","Urban","Establishment","Total","602277","594841","7168","42","602051","226","475804","2006136","2482104","152452","96195","106735","0.0","5.0","95.0","0.0","46164","185987.38","766491.19","494774","798564","342739","399152","285382","388515","0","187417","127251","185324","182224","91","5","2","2","0","1","0","0","100","0","0","0","1","19","13","67","50","12","6","19","2","12","99","1","1","0","0","0","0","0","66","9","3","9","2","3","4","5","1","7","13","20","80","23","1","1","0","24","0","0","99","0","45","55","1","4","50","45","0"
"2016","Karnataka","29","Urban","All","Manufacturing","539984","538394","1590","0","539984","0","364166","731777","1095944","118122","93639","94522","","","","","12789","116693.92","236840.34","77615","460496","375217","278660","62236","159482","0","19475","49105","138341","112762","55","44","1","1","0","0","0","0","100","0","0","0","0","14","11","75","43","9","11","27","4","6","99","0","1","0","0","0","0","0","80","8","1","6","2","4","2","3","0","2","66","3","31","4","0","0","0","6","0","0","100","0","9","91","3","5","61","30","0"
"2016","Karnataka","29","Urban","All","Trade","865047","863889","1158","0","865047","0","212126","1504058","1716184","103667","99097","100043","0.0","6.0","94.0","0.0","28881","168286.16","333866.25","135541","415336","102898","68451","112966","121173","0","70273","91848","166339","161447","86","11","3","0","0","0","0","0","100","0","0","0","0","8","11","81","40","11","3","29","3","16","99","1","0","0","0","0","0","0","72","3","2","10","4","3","2","1","0","9","33","15","61","19","0","0","0","15","0","0","100","0","26","74","2","8","52","38","0"
"2016","Karnataka","29","Urban","All","Services","669846","664837","4741","42","669620","226","382299","1151075","1533538","187067","96198","119138","3.0","12.0","85.0","0.0","28001","182590.84","418021.47","140587","670413","136224","164077","89064","170579","0","127042","127132","187452","178554","86","9","2","1","1","1","0","0","100","0","0","0","1","22","23","54","38","5","4","28","2","23","99","1","0","0","0","0","0","0","80","3","0","6","3","2","2","3","0","6","32","4","44","2","1","0","0","34","0","0","99","0","17","82","4","5","56","35","0"
"2016","Karnataka","29","Urban","All","Total","2074877","2067120","7489","42","2074651","226","958591","3386910","4345666","152452","96410","106761","2.0","13.0","85.0","0.0","69670","160320.66","335778.94","100851","497174","162829","137314","102411","152587","0","69032","83899","167683","155126","78","19","2","1","0","0","0","0","100","0","0","0","1","14","15","71","40","8","5","28","3","16","99","1","1","0","0","0","0","0","77","4","1","7","3","3","2","2","0","6","41","8","48","10","0","0","0","19","0","0","100","0","19","81","3","6","56","35","0"
"2016","Karnataka","29","Total","Own Account Enterprises","Manufacturing","1061396","1061396","0","0","1061396","0","794146","489169","1283315","0","51232","51232","","","","","7542","58769.672","71057.359","48699","148867","221069","169590","100245","106830","0","18064","40655","80553","55663","36","64","0","0","0","0","0","0","99","0","0","0","0","8","8","84","18","8","11","54","5","4","99","0","0","0","0","0","0","0","85","5","1","5","1","4","1","0","0","2","87","0","12","0","0","0","0","2","0","0","100","0","2","99","7","9","64","20","0"
"2016","Karnataka","29","Total","Own Account Enterprises","Trade","1070221","1070221","0","0","1070221","0","248928","1175485","1424413","0","101575","101575","0.0","14.0","86.0","0.0","17845","125279.68","166741.27","90773","209448","75633","498194","97275","104782","0","38932","67047","122738","114769","84","14","2","0","0","0","0","0","100","0","0","0","0","7","13","79","23","9","3","48","4","14","99","1","0","0","0","0","0","0","78","2","1","6","3","7","1","0","0","7","50","6","45","7","0","0","0","10","0","0","100","0","10","90","6","10","57","28","0"
"2016","Karnataka","29","Total","Own Account Enterprises","Services","944001","943680","321","0","944001","0","155907","846426","1002333","0","61140","61140","6.0","24.0","70.0","0.0","11599","115720.02","122870.63","74851","151436","113603","125713","78279","135481","0","120655","83416","120986","112015","77","8","1","0","14","0","0","0","100","0","0","0","1","13","23","64","18","6","5","36","3","32","96","3","2","0","0","0","0","0","84","2","0","5","2","3","1","0","0","7","38","1","28","0","0","0","0","39","0","0","100","3","15","82","6","7","60","28","0"
"2016","Karnataka","29","Total","Own Account Enterprises","Total","3075618","3075297","321","0","3075618","0","1198981","2511080","3710061","0","90379","90379","4.0","30.0","66.0","0.0","36985","99688.391","120252.26","60531","182097","111110","318551","95169","123726","0","61166","54443","113266","93747","65","29","1","0","4","0","0","0","100","0","0","0","0","9","15","76","20","8","7","46","4","16","98","1","1","0","0","0","0","0","82","3","1","5","2","4","1","0","0","5","59","3","28","3","0","0","0","16","0","0","100","1","9","90","6","9","60","25","0"
"2016","Karnataka","29","Total","Establishment","Manufacturing","187348","185620","1727","0","187348","0","135385","662444","797829","107951","88868","89578","","","","","11793","147813.63","629470.31","576432","657916","506056","317852","520449","276857","0","73252","83878","147980","143563","92","6","1","1","0","0","0","0","99","1","0","0","1","15","17","67","35","10","14","26","7","8","96","1","2","1","0","0","0","0","63","19","2","7","2","4","7","10","1","1","29","6","66","10","0","0","0","13","0","1","99","0","24","76","1","3","62","33","0"
"2016","Karnataka","29","Total","Establishment","Trade","316913","315474","1439","0","316913","0","94793","952003","1046796","102922","94543","96200","1.0","3.0","96.0","0.0","18741","179032.02","591361.06","544543","595851","379229","834558","452748","254329","0","114457","116086","176934","174735","95","2","1","1","0","0","0","0","100","0","0","0","1","10","8","81","43","16","3","25","2","11","99","1","0","0","0","0","0","0","63","6","5","12","2","3","4","2","1","12","10","30","86","37","1","0","0","24","0","0","100","0","54","45","1","6","46","47","0"
"2016","Karnataka","29","Total","Establishment","Services","254389","248517","5561","42","254121","268","407144","863368","1270676","204766","91199","119148","1.0","9.0","90.0","0.0","24722","194557.86","971818.75","314494","1133450","202148","363486","202706","342070","0","122523","127034","198176","190984","83","7","2","2","1","4","1","0","100","0","0","0","2","29","23","47","44","9","6","25","1","16","98","1","1","0","0","0","0","0","76","6","0","5","1","3","4","7","1","5","15","8","70","6","2","1","0","34","1","1","98","1","37","62","3","3","56","38","0"
"2016","Karnataka","29","Total","Establishment","Total","758649","749611","8728","42","758382","268","637322","2477815","3115301","165728","91446","104583","0.0","7.0","93.0","0.0","55257","177372.91","728360.56","480369","776751","397981","466269","409432","325352","0","115278","114045","177804","173301","90","5","2","2","0","1","0","0","100","0","0","0","1","18","15","66","42","12","7","25","3","12","98","1","1","0","0","0","0","0","67","9","3","8","2","3","5","5","1","7","16","17","76","20","1","1","0","25","0","1","99","1","41","59","2","4","53","41","0"
"2016","Karnataka","29","Total","All","Manufacturing","1248744","1247016","1727","0","1248744","0","929531","1151613","2081144","107951","88475","89193","4.0","35.0","61.0","0.0","19335","92905.633","154835.58","64056","369804","295074","237010","165992","137781","0","18798","43767","119549","88841","44","55","1","0","0","0","0","0","99","0","0","0","0","9","10","81","21","9","12","50","5","4","99","0","1","0","0","0","0","0","82","7","1","5","1","4","2","2","0","2","78","1","20","2","0","0","0","4","0","0","100","0","5","95","6","8","64","22","0"
"2016","Karnataka","29","Total","All","Trade","1387134","1385695","1439","0","1387134","0","343721","2127488","2471209","102922","94863","96398","1.0","9.0","90.0","0.0","36586","148048.98","263752.47","106409","339722","88936","515066","98700","106996","0","71994","73684","146384","139249","86","11","2","0","0","0","0","0","100","0","0","0","0","8","12","80","28","11","3","42","3","13","99","1","0","0","0","0","0","0","74","3","2","8","3","6","1","1","0","8","41","11","54","14","0","0","0","13","0","0","100","0","20","80","5","9","54","32","0"
"2016","Karnataka","29","Total","All","Services","1198390","1192198","5882","42","1198122","268","563051","1709794","2273009","204766","91131","119049","3.0","16.0","81.0","0.0","36321","159792.59","303081.63","89401","533572","121356","147273","89159","151498","0","120845","97939","168561","155889","78","8","1","1","11","1","0","0","100","0","0","0","1","16","23","60","24","7","5","34","2","28","96","3","2","0","0","0","0","0","82","3","0","5","2","3","1","2","0","6","33","3","37","1","0","0","0","38","0","1","99","3","20","77","5","6","59","30","0"
"2016","Karnataka","29","Total","All","Total","3834267","3824909","9049","42","3834000","268","1836302","4988895","6825362","165728","91428","104377","2.0","19.0","78.0","0.0","92241","135144.48","240570.09","75885","402990","139813","332930","106472","136391","0","65575","63565","147528","129305","70","24","1","0","4","0","0","0","100","0","0","0","1","11","15","74","24","9","7","42","4","15","98","1","1","0","0","0","0","0","79","4","1","6","2","4","1","1","0","6","50","5","38","6","0","0","0","18","0","0","100","1","15","84","5","8","59","28","0"
"2016","Goa","30","Rural","Own Account Enterprises","Manufacturing","2308","2308","0","0","2308","0","1285","1378","2663","0","30000","30000","","","","","14","52572.285","60658.578","59218","64412","46039","53580","0","0","0","17069","48583","84110","52611","49","51","0","0","0","0","0","0","98","2","0","0","8","2","14","76","11","26","14","7","1","42","99","1","0","0","0","0","0","0","72","5","1","25","0","0","0","0","0","1","46","6","54","3","0","0","0","7","0","0","100","0","22","78","4","7","19","57","13"
